0.00008,0.00003,11.44001,21.09999,5.00025,-39.99927,0.00001,22.00011,6.59995,21.99997,50.30000,19.00000,3.00004,21.00001,8.39110,26.00143,51.80128,31.00000,44.73000,44.64000,86.20443,86.53999,0.00000,0.00002
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00575,0.00223,11.44454,21.09897,5.00457,-39.96555,0.00103,22.00864,6.59160,21.99011,50.30020,19.00085,3.00177,21.00132,8.38817,26.07445,51.89451,31.00059,44.72342,44.64063,86.13337,86.53322,0.00074,0.00150
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.30004,26.00030,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00006,-39.99998,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.30000,26.05283,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50001,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.54253,44.64014,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50001,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.50893,44.64004,85.99000,86.36000,0.00000,0.00000
0.00038,0.00007,11.44094,21.09993,5.00037,-39.99800,0.00002,22.00017,6.59464,21.99993,50.30000,19.00002,3.00004,21.00003,8.39961,26.00090,51.85341,31.00000,44.72987,44.64003,86.09180,86.53677,0.00004,0.00006
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49003,44.64404,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00004,-39.99994,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.30435,26.00084,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00002,0.00000,11.44141,21.10000,5.00005,-39.99982,0.00000,22.00003,6.59526,22.00000,50.30000,19.00000,3.00000,21.00000,8.39995,26.00004,51.84125,31.00000,44.72999,44.64000,86.13144,86.53876,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.38029,26.00000,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00000,0.00000,11.44008,21.10000,5.00000,-40.00000,0.00000,22.00000,6.59954,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,51.84398,31.00000,44.73000,44.64000,86.07145,86.53993,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00000,-39.99993,0.00000,22.00000,6.59997,22.00000,50.30000,19.00000,3.00000,21.00000,8.39986,26.00001,51.80157,31.00000,44.73000,44.64000,86.20415,86.54000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49005,44.79012,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.44005,21.10000,5.00001,-39.99995,0.00000,22.00000,6.59976,22.00000,50.30000,19.00000,3.00000,21.00000,8.39983,26.00003,51.81311,31.00000,44.73000,44.64000,86.15897,86.53991,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49002,44.65083,85.99000,86.36000,0.00000,0.00000
0.00011,0.00003,11.44000,21.09994,5.00098,-39.99881,0.00000,22.00007,6.60000,21.99995,50.30001,19.00000,3.00007,21.00001,8.30095,26.02042,51.80000,31.00000,44.73000,44.64000,86.20999,86.54000,0.00000,0.00001
0.00000,0.00000,11.44021,21.10000,5.00000,-39.99998,0.00000,22.00000,6.59943,22.00000,50.30000,19.00000,3.00000,21.00000,8.39999,26.00000,51.92883,31.00000,44.73000,44.64000,86.05240,86.53993,0.00000,0.00000
0.00012,0.00016,11.44000,21.09821,5.01977,-39.99425,0.00005,22.00008,6.60000,21.99934,50.30134,19.00001,3.00036,21.00003,8.30000,27.88946,51.80000,31.00002,44.73000,44.64000,86.21000,86.54000,0.00001,0.00002
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00003,0.00001,11.44175,21.09999,5.00007,-39.99958,0.00000,22.00004,6.59649,21.99999,50.30000,19.00000,3.00001,21.00000,8.39993,26.00005,51.88680,31.00000,44.72997,44.64000,86.09772,86.53809,0.00000,0.00001
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.81907,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00001,-39.99997,0.00000,22.00000,6.59999,22.00000,50.30000,19.00000,3.00000,21.00000,8.39914,26.00004,51.80062,31.00000,44.73000,44.64000,86.20840,86.54000,0.00000,0.00000
0.00068,0.00017,11.44000,21.09979,5.00267,-39.99631,0.00005,22.00033,6.60000,21.99983,50.30001,19.00002,3.00036,21.00004,8.30192,26.05028,51.80000,31.00002,44.73000,44.64000,86.20998,86.54000,0.00002,0.00007
0.00012,0.00003,11.44000,21.09994,5.00143,-39.99897,0.00000,22.00008,6.60000,21.99996,50.30001,19.00000,3.00008,21.00001,8.30041,26.04868,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00001
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50001,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49194,44.64173,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00035,0.00015,11.44000,21.09934,5.00735,-39.99323,0.00005,22.00019,6.60000,21.99949,50.30023,19.00001,3.00056,21.00004,8.30000,26.84233,51.80000,31.00002,44.73000,44.64000,86.21000,86.54000,0.00002,0.00003
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00078,0.00034,11.44000,21.09903,5.01160,-39.99134,0.00010,22.00056,6.60000,21.99929,50.30026,19.00003,3.00089,21.00010,8.30005,26.37684,51.80000,31.00007,44.73000,44.64000,86.21000,86.54000,0.00003,0.00013
0.00160,0.00105,11.44000,21.09870,5.01432,-39.98301,0.00028,22.00094,6.60000,21.99639,50.30050,19.00013,3.00193,21.00021,8.30006,26.67793,51.80000,31.00015,44.73000,44.64000,86.20999,86.54000,0.00021,0.00020
0.00002,0.00000,11.44000,21.09998,5.00081,-39.99974,0.00000,22.00001,6.60000,21.99999,50.30000,19.00000,3.00002,21.00000,8.30000,26.09323,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00011,0.00004,11.44000,21.09992,5.00209,-39.99814,0.00001,22.00010,6.60000,21.99992,50.30002,19.00000,3.00010,21.00001,8.30003,26.20855,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00002
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50004,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49118,44.67188,85.99000,86.36001,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00007,-39.99997,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.30000,26.03064,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00000,0.00000,11.44000,21.09999,5.00023,-39.99992,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.30000,26.11832,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00002,-40.00000,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.30000,26.00345,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00016,0.00006,11.44000,21.09992,5.00250,-39.99867,0.00001,22.00011,6.60000,21.99984,50.30001,19.00000,3.00015,21.00001,8.30017,26.12779,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00001
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00001,0.00000,11.44000,21.10000,5.00031,-39.99994,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00001,21.00000,8.30000,26.04708,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00001,0.00000,11.44000,21.10000,5.00024,-39.99989,0.00000,22.00001,6.60000,22.00000,50.30000,19.00000,3.00001,21.00000,8.30099,26.00629,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.39296,26.00001,51.80000,31.00000,44.73000,44.64000,86.20998,86.54000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.51956,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50083,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.09994,31.00000,44.65301,44.64004,85.99001,86.36156,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00001,0.00001,11.44001,21.10000,5.00003,-39.99979,0.00000,22.00001,6.59991,22.00000,50.30000,19.00000,3.00001,21.00000,8.39842,26.00017,51.80153,31.00000,44.73000,44.64000,86.20305,86.53999,0.00000,0.00000
0.00001,0.00000,11.44000,21.09999,5.00038,-39.99982,0.00000,22.00001,6.60000,22.00000,50.30000,19.00000,3.00001,21.00000,8.30008,26.01768,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00000,0.00000,11.51962,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50037,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.09998,31.00000,44.72239,44.64000,85.99001,86.36221,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.81617,85.99000,86.36000,0.00000,0.00000
0.00008,0.00007,11.44000,21.09948,5.01016,-39.99697,0.00002,22.00010,6.60000,21.99971,50.30034,19.00000,3.00018,21.00001,8.30000,27.60824,51.80000,31.00001,44.73000,44.64000,86.21000,86.54000,0.00000,0.00001
0.00022,0.00013,11.44000,21.09922,5.00975,-39.99525,0.00003,22.00012,6.60000,21.99960,50.30030,19.00001,3.00053,21.00004,8.30000,27.04893,51.80000,31.00001,44.73000,44.64000,86.21000,86.54000,0.00001,0.00003
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49001,44.64204,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00002,-39.99996,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.35386,26.00011,51.80000,31.00000,44.73000,44.64000,86.20998,86.54000,0.00000,0.00000
0.00000,0.00000,11.51997,21.10000,5.00000,-39.99999,0.00000,22.00000,6.50006,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.09998,31.00000,44.50657,44.65488,85.99001,86.36012,0.00000,0.00000
0.00014,0.00003,11.44000,21.09996,5.00079,-39.99913,0.00001,22.00014,6.60000,21.99996,50.30000,19.00000,3.00008,21.00001,8.32759,26.00507,51.80004,31.00000,44.73000,44.64000,86.20980,86.54000,0.00000,0.00001
0.00005,0.00003,11.44000,21.09991,5.00284,-39.99869,0.00000,22.00003,6.60000,21.99998,50.30002,19.00000,3.00009,21.00000,8.30000,26.38520,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00001
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00004,-39.99999,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.30000,26.01749,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
0.00026,0.00011,11.44000,21.09984,5.00227,-39.99660,0.00003,22.00012,6.60000,21.99984,50.30003,19.00001,3.00038,21.00003,8.30008,26.19847,51.80000,31.00001,44.73000,44.64000,86.21000,86.54000,0.00001,0.00004
0.00108,0.00029,11.44000,21.09973,5.00248,-39.99522,0.00011,22.00052,6.60000,21.99961,50.30003,19.00007,3.00074,21.00009,8.30328,26.05558,51.80003,31.00002,44.73000,44.64000,86.20986,86.54000,0.00008,0.00014
0.00000,0.00000,11.52000,21.10000,5.00000,-40.00000,0.00000,22.00000,6.50000,22.00000,50.30000,19.00000,3.00000,21.00000,8.40000,26.00000,52.10000,31.00000,44.49000,44.83000,85.99000,86.36000,0.00000,0.00000
0.00000,0.00000,11.44000,21.10000,5.00002,-39.99998,0.00000,22.00000,6.60000,22.00000,50.30000,19.00000,3.00000,21.00000,8.30080,26.00082,51.80000,31.00000,44.73000,44.64000,86.21000,86.54000,0.00000,0.00000
